chrom,start,end,tile_id,score,strand,GM12878,Jurkat,MRC5,A549,HEK293,K562,GM12878_active,Jurkat_active,MRC5_active,A549_active,HEK293_active,K562_active,ATAC_signal,GM12878_category,Jurkat_category,MRC5_category,A549_category,HEK293_category,K562_category
KT899744.1,70300,70500,Herpesvirus:Herpes_Simplex_1_KOS:4444:-,0,-,0.9331981804080144,1.0591276263589706,1.2758820576300711,1.2186284558617897,1.1009237769502882,1.60380398372126,False,False,False,False,False,False,493.15414,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70350,70550,Herpesvirus:Herpes_Simplex_1_KOS:4445:-,0,-,1.0285505751470423,1.0840885720573936,1.0772920673473685,1.3370928501511827,1.2038440221752345,1.423418877688833,False,False,False,False,False,False,490.42453,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70400,70600,Herpesvirus:Herpes_Simplex_1_KOS:4446:-,0,-,1.0791527099171636,1.0679163043778903,1.1910907547866578,1.2394295751648263,1.1825816970538543,1.434363150457994,False,False,False,False,False,False,511.06924,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70450,70650,Herpesvirus:Herpes_Simplex_1_KOS:4447:-,0,-,1.253771703444936,0.9958154879500192,0.8919171415725746,1.1612723133933935,1.1868590992759205,1.2193513323458292,False,False,False,False,False,False,519.3523,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70500,70700,Herpesvirus:Herpes_Simplex_1_KOS:4448:-,0,-,0.9095879440753052,0.9211015177013,1.133815571111224,1.111305096104486,1.222814360895251,1.4191664039719358,False,False,False,False,False,False,540.75006,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70550,70750,Herpesvirus:Herpes_Simplex_1_KOS:4449:-,0,-,0.9646824881664297,1.0227124606971794,1.250392882081366,1.246241916439197,0.8762310932692345,1.7632490508724623,False,False,False,False,False,False,571.027,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70600,70800,Herpesvirus:Herpes_Simplex_1_KOS:4450:-,0,-,1.3003258858258444,1.03317767302866,1.865950673674989,1.9570075468547024,1.3187541498393216,3.030921900321012,False,False,True,False,False,True,581.4122,Neither,Neither,Active only,Neither,Neither,Active only
KT899744.1,70650,70850,Herpesvirus:Herpes_Simplex_1_KOS:4451:-,0,-,1.1074458635095323,1.2079209012133507,1.3539555821374196,1.5260050780917118,0.9415896508918172,1.679717081292084,False,False,False,False,False,False,612.03424,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70700,70900,Herpesvirus:Herpes_Simplex_1_KOS:4452:-,0,-,0.887602145017706,0.9281807387404396,1.0357469197678912,0.9595672589562356,0.5409089895651409,0.9846702710673908,False,False,False,False,False,False,634.49866,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70750,70950,Herpesvirus:Herpes_Simplex_1_KOS:4453:-,0,-,1.0739834119752536,0.8834065294082287,0.9887969622111544,0.975791727643233,0.5648659979299757,0.8348494343223458,False,False,False,False,False,False,622.95276,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70800,71000,Herpesvirus:Herpes_Simplex_1_KOS:4454:-,0,-,0.9060431824639716,0.8638543758633677,1.292679225626414,1.228896524281378,0.6703160239541852,0.9188613851772552,False,False,False,False,False,False,581.75726,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70850,71050,Herpesvirus:Herpes_Simplex_1_KOS:4455:-,0,-,1.0033374613853316,1.1166856213534233,1.5900573220822358,1.239547774871474,1.1486851835500882,1.8168694584482907,False,False,False,False,False,False,511.72806,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,70900,71100,Herpesvirus:Herpes_Simplex_1_KOS:4456:-,0,-,1.3980913308479523,1.7015335253439758,1.9261879407054536,1.6703479153764438,1.601814891592756,3.0357436355222065,False,True,True,False,False,True,473.16812,Neither,Active only,Active only,Neither,Neither,Active only
KT899744.1,70950,71150,Herpesvirus:Herpes_Simplex_1_KOS:4457:-,0,-,1.758512516241251,2.459912396147288,1.820633275337036,2.167541534298305,3.0465162342209893,5.348137970389593,True,True,True,True,True,True,479.2235,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,71000,71200,Herpesvirus:Herpes_Simplex_1_KOS:4458:-,0,-,1.5485354807021838,2.2844831574359774,1.370595826562736,1.7486182777885757,2.2811517244222665,4.514875567738048,False,True,False,False,True,True,515.7127,Neither,Active only,Neither,Neither,Active only,Active only
KT899744.1,71050,71250,Herpesvirus:Herpes_Simplex_1_KOS:4459:-,0,-,1.3229328994532537,1.7990918167388616,1.635715872091344,1.4422617364573702,1.9099509745282504,3.5722804565917285,False,True,False,False,False,True,586.4008,Neither,Active only,Neither,Neither,Neither,Active only
KT899744.1,71100,71300,Herpesvirus:Herpes_Simplex_1_KOS:4460:-,0,-,0.7923936190489946,0.938132059492078,1.5239506457387977,0.9992546153228312,0.910110111117724,1.41255898376081,False,False,False,False,False,False,599.92346,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,71150,71350,Herpesvirus:Herpes_Simplex_1_KOS:4461:-,0,-,1.502604529529,1.030307031833676,0.8225774228208261,1.153368933779371,0.8803642484808899,1.154704167047604,False,False,False,False,False,False,559.44946,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,71200,71400,Herpesvirus:Herpes_Simplex_1_KOS:4462:-,0,-,1.1739393588755975,1.143138083409885,1.338898592212432,1.3312933554588295,1.1502596461429693,1.431612260535192,False,False,False,False,False,False,502.53497,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,71250,71450,Herpesvirus:Herpes_Simplex_1_KOS:4463:-,0,-,1.1734687121231684,1.1373366158198597,1.1945406437976371,1.1331319747580229,0.8032271778093942,1.312219208051563,False,False,False,False,False,False,416.94366,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,71300,71500,Herpesvirus:Herpes_Simplex_1_KOS:4464:-,0,-,0.9859420464049165,0.972950504360528,1.559406976558965,0.989167359248181,0.8752102826690583,1.25723914958117,False,False,False,False,False,False,311.7115,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,71600,71800,Herpesvirus:Herpes_Simplex_1_KOS:4470:-,0,-,1.0021151545032048,1.776045938378141,0.919189284129082,1.4625963622046427,2.240169502229484,3.775504627976014,False,True,False,False,True,True,227.56357,Neither,Active only,Neither,Neither,Active only,Active only
KT899744.1,71650,71850,Herpesvirus:Herpes_Simplex_1_KOS:4471:-,0,-,2.0245087044195937,3.932169870093631,2.7430907218515856,3.554634635508291,5.168026491499571,6.722253885956951,True,True,True,True,True,True,318.0807,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,71700,71900,Herpesvirus:Herpes_Simplex_1_KOS:4472:-,0,-,2.0640305193245663,3.913358389474968,2.934100239083031,3.799227443029576,5.58062983056152,6.640009150848137,True,True,True,True,True,True,361.56653,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,71750,71950,Herpesvirus:Herpes_Simplex_1_KOS:4473:-,0,-,2.517391175621956,4.064462825285213,3.765765162040542,4.227964425876686,6.1898836209635215,7.000294896177218,True,True,True,True,True,True,371.44965,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,71800,72000,Herpesvirus:Herpes_Simplex_1_KOS:4474:-,0,-,1.5735854937464255,2.324920465565414,1.7636206279213074,2.521918041642455,3.5284344115853825,4.779006520784317,False,True,False,True,True,True,363.8255,Neither,Active only,Neither,Active only,Active only,Active only
KT899744.1,71850,72050,Herpesvirus:Herpes_Simplex_1_KOS:4475:-,0,-,1.1908976304422896,1.2141203221906365,1.429157416800291,1.5293996875682052,2.5097063356411367,2.8944734341301226,False,False,False,False,True,True,352.21677,Neither,Neither,Neither,Neither,Active only,Active only
KT899744.1,71900,72100,Herpesvirus:Herpes_Simplex_1_KOS:4476:-,0,-,1.1454225320828164,1.5041582030873315,1.3942524655250557,1.5789752861312043,2.3685900226461576,2.546904271213488,False,False,False,False,True,False,350.9304,Neither,Neither,Neither,Neither,Active only,Neither
KT899744.1,71950,72150,Herpesvirus:Herpes_Simplex_1_KOS:4477:-,0,-,1.0031122492459918,1.6704415145968663,1.710048800178846,1.854177427624312,2.4824800395949858,2.8878907626558976,False,True,False,False,True,True,353.78552,Neither,Active only,Neither,Neither,Active only,Active only
KT899744.1,72000,72200,Herpesvirus:Herpes_Simplex_1_KOS:4478:-,0,-,0.9432396074952152,1.3594449548753773,0.8272772270313287,1.4092812030604212,2.0313174661951234,2.2205794716663667,False,False,False,False,False,False,364.3275,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72050,72250,Herpesvirus:Herpes_Simplex_1_KOS:4479:-,0,-,0.924375348139698,1.2781009762784792,1.06759165919022,1.5485900837960906,1.352861227839823,2.1780537119867067,False,False,False,False,False,False,347.57324,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72100,72300,Herpesvirus:Herpes_Simplex_1_KOS:4480:-,0,-,1.0334566390179576,1.5156888133134192,1.4213615776923547,1.6095217274412703,2.003679737370403,2.958515765875424,False,False,False,False,False,True,323.72827,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,72500,72700,Herpesvirus:Herpes_Simplex_1_KOS:4488:-,0,-,1.2383533017517407,2.068114735160961,3.380642460171243,2.9025866803371976,3.3372079973003856,3.115014132827574,False,True,True,True,True,True,357.01715,Neither,Active only,Active only,Active only,Active only,Active only
KT899744.1,72550,72750,Herpesvirus:Herpes_Simplex_1_KOS:4489:-,0,-,1.6676420329052193,1.2797173827584696,1.8187986630647603,2.03460275124482,2.64968239585442,2.1159343278977896,True,False,True,True,True,False,361.5979,Active only,Neither,Active only,Active only,Active only,Neither
KT899744.1,72600,72800,Herpesvirus:Herpes_Simplex_1_KOS:4490:-,0,-,1.1567559548795026,1.4637348448002117,1.2270197962064129,1.577337424992642,1.090288558470458,1.634323963153698,False,False,False,False,False,False,373.39493,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72650,72850,Herpesvirus:Herpes_Simplex_1_KOS:4491:-,0,-,1.329283450482682,1.1410213083852483,0.9032508874502768,1.0931411815217251,0.8745585265506066,1.1700686009364556,False,False,False,False,False,False,370.35147,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72700,72900,Herpesvirus:Herpes_Simplex_1_KOS:4492:-,0,-,0.5204147829870709,0.9730224089554734,1.3009559603709078,1.0751226005089976,0.6833198132748279,1.6097111187263606,False,False,False,False,False,False,358.429,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72750,72950,Herpesvirus:Herpes_Simplex_1_KOS:4493:-,0,-,1.0072576033481508,0.8361305013757514,0.9943478102731962,0.7713639505957973,0.5619694100896819,0.9576093489833012,False,False,False,False,False,False,373.74,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72800,73000,Herpesvirus:Herpes_Simplex_1_KOS:4494:-,0,-,0.9649336553464294,0.856232709343448,1.1297928159777693,1.1134313351898055,0.8005207173618435,1.2237136821887746,False,False,False,False,False,False,360.90762,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72850,73050,Herpesvirus:Herpes_Simplex_1_KOS:4495:-,0,-,0.9410363071194034,0.9841814913769378,1.1832174456325304,1.3014123055606412,0.7519921037345491,1.630840629287844,False,False,False,False,False,False,329.15613,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,72900,73100,Herpesvirus:Herpes_Simplex_1_KOS:4496:-,0,-,1.9632007201874504,1.1572487198141523,1.4212145048031628,1.274579095468744,1.1207965494917385,1.560294161464605,True,False,False,False,False,False,346.6321,Active only,Neither,Neither,Neither,Neither,Neither
KT899744.1,72950,73150,Herpesvirus:Herpes_Simplex_1_KOS:4497:-,0,-,1.460037987908262,0.9222183590676688,0.8525112290031683,1.3807824072840915,1.2234997098239109,1.3835369727553508,False,False,False,False,False,False,374.05414,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73000,73200,Herpesvirus:Herpes_Simplex_1_KOS:4498:-,0,-,2.172534019496319,0.8850315589136456,1.3105010073139112,0.971038757624118,0.786715121411367,1.035538685828461,True,False,False,False,False,False,384.4706,Active only,Neither,Neither,Neither,Neither,Neither
KT899744.1,73050,73250,Herpesvirus:Herpes_Simplex_1_KOS:4499:-,0,-,2.2166446028623854,1.0681095706062185,0.8261506665441902,1.0767901904964716,0.9591418199690004,1.124656090421131,True,False,False,False,False,False,435.29828,Active only,Neither,Neither,Neither,Neither,Neither
KT899744.1,73100,73300,Herpesvirus:Herpes_Simplex_1_KOS:4500:-,0,-,1.266598536749178,1.3255818093516532,1.9074788115263368,1.6132085628172383,1.404140527980292,1.654620971396438,False,False,True,False,False,False,469.7168,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,73150,73350,Herpesvirus:Herpes_Simplex_1_KOS:4501:-,0,-,1.3934184262917668,1.1530702385757268,1.6093860026905868,1.242516817105885,0.9809428149042,1.4390457662324612,False,False,False,False,False,False,465.01047,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73200,73400,Herpesvirus:Herpes_Simplex_1_KOS:4502:-,0,-,1.116789776316952,1.196389965058014,2.1114800048582905,1.5056850995070268,1.2982433988424085,1.938051461139616,False,False,True,False,False,False,479.5372,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,73450,73650,Herpesvirus:Herpes_Simplex_1_KOS:4507:-,0,-,1.2185361226495597,1.3426698170100095,1.178442406092398,1.4012200204358756,1.232537897028228,2.8820314691517,False,False,False,False,False,True,604.50415,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,73500,73700,Herpesvirus:Herpes_Simplex_1_KOS:4508:-,0,-,1.0934137441093297,1.1033231335581457,1.1602278037194698,1.1704763525516846,1.1564690033609606,2.173063141711897,False,False,False,False,False,False,566.7599,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73550,73750,Herpesvirus:Herpes_Simplex_1_KOS:4509:-,0,-,0.9967986143712244,1.347693611872939,1.1397537755657978,1.5150161493703955,1.8024516739707976,2.595187355223081,False,False,False,False,False,True,498.11118,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,73600,73800,Herpesvirus:Herpes_Simplex_1_KOS:4510:-,0,-,1.030466986590746,1.1276730952034923,1.1341058147025782,1.0869203278844293,0.8677776360286327,1.790585846793391,False,False,False,False,False,False,459.55118,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73650,73850,Herpesvirus:Herpes_Simplex_1_KOS:4511:-,0,-,0.7679147721410234,0.677060205322878,0.7907194843947988,0.6688308811163932,0.4593555614672372,0.9302814575525784,False,False,False,False,False,False,449.22882,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73700,73900,Herpesvirus:Herpes_Simplex_1_KOS:4512:-,0,-,1.0698530569996805,0.7932017201508238,1.100815884232847,0.6450541132133629,0.4701400006712243,0.8558334238964027,False,False,False,False,False,False,451.9898,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73750,73950,Herpesvirus:Herpes_Simplex_1_KOS:4513:-,0,-,0.8694994886616545,0.7668195448710297,0.8455238379887831,0.8184019529151698,0.5007643115456477,1.1348590590426535,False,False,False,False,False,False,468.9952,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73800,74000,Herpesvirus:Herpes_Simplex_1_KOS:4514:-,0,-,0.8124363837427732,1.082776334265389,0.8642043713853407,1.1988296471982305,1.2650224831634256,1.555417768578155,False,False,False,False,False,False,457.04126,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73850,74050,Herpesvirus:Herpes_Simplex_1_KOS:4515:-,0,-,1.5052297467949276,1.1872401004075996,0.9670358429070356,1.2755213655244615,1.4087650246748704,2.56733370771668,False,False,False,False,False,False,428.14468,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73900,74100,Herpesvirus:Herpes_Simplex_1_KOS:4516:-,0,-,0.9670574917395768,1.32730139208179,0.9179887131643552,1.2057410403036724,1.605406832310838,2.414861348898277,False,False,False,False,False,False,396.20483,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,73950,74150,Herpesvirus:Herpes_Simplex_1_KOS:4517:-,0,-,1.022412999796578,1.4854267325164068,1.0500208875027992,1.489652397427711,1.8638757400485284,2.627304422845047,False,False,False,False,False,True,365.95923,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,74000,74200,Herpesvirus:Herpes_Simplex_1_KOS:4518:-,0,-,1.1005992790925152,1.4598444374873212,1.414199492771775,1.6337882255864984,1.625535646449269,1.823441676302023,False,False,False,False,False,False,354.60138,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,74100,74300,Herpesvirus:Herpes_Simplex_1_KOS:4520:-,0,-,1.4984987270546797,1.366290461328593,2.370626807506024,1.7833763981298936,2.150826843633142,3.037090983649124,False,False,True,False,True,True,427.07803,Neither,Neither,Active only,Neither,Active only,Active only
KT899744.1,74150,74350,Herpesvirus:Herpes_Simplex_1_KOS:4521:-,0,-,1.5091647045180452,1.5303676379365982,3.1429639811393395,2.174089050999867,1.8128607419464555,3.609558614552847,False,False,True,True,False,True,460.71216,Neither,Neither,Active only,Active only,Neither,Active only
KT899744.1,74200,74400,Herpesvirus:Herpes_Simplex_1_KOS:4522:-,0,-,1.647749718742179,1.6146959331162345,3.5005487064380123,2.6051906052778224,2.125180019076242,4.066026698189472,True,False,True,True,True,True,467.2382,Active only,Neither,Active only,Active only,Active only,Active only
KT899744.1,74250,74450,Herpesvirus:Herpes_Simplex_1_KOS:4523:-,0,-,1.4561190290380197,1.5136554004428686,2.979273668450217,2.2869922161862,2.232233446597908,3.5460861346209454,False,False,True,True,True,True,478.69003,Neither,Neither,Active only,Active only,Active only,Active only
KT899744.1,74300,74500,Herpesvirus:Herpes_Simplex_1_KOS:4524:-,0,-,1.512035193950395,1.2187154468011272,2.369041264199181,1.305311756778088,1.639604698542033,1.819608198899168,False,False,True,False,False,False,485.8436,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,74350,74550,Herpesvirus:Herpes_Simplex_1_KOS:4525:-,0,-,1.213932198872246,1.3016666289147325,1.763590006833632,1.4283405807007117,2.014809289071158,2.018179838012587,False,False,False,False,False,False,485.12198,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,74600,74800,Herpesvirus:Herpes_Simplex_1_KOS:4530:-,0,-,1.601334111293922,1.90927770662104,2.1216617377741818,1.810572259258021,1.6998094719864292,2.529448868548067,False,True,True,False,False,False,494.87952,Neither,Active only,Active only,Neither,Neither,Neither
KT899744.1,74650,74850,Herpesvirus:Herpes_Simplex_1_KOS:4531:-,0,-,1.6791403856049765,1.7793777813939375,2.2849712680298806,1.912130083909477,1.6042523446505612,1.852241742136394,True,True,True,False,False,False,533.2514,Active only,Active only,Active only,Neither,Neither,Neither
KT899744.1,74700,74900,Herpesvirus:Herpes_Simplex_1_KOS:4532:-,0,-,1.2146810009969506,1.3511607387152234,1.1581412971492189,1.308480232596284,1.3368121485540034,1.3508032075980974,False,False,False,False,False,False,534.883,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,74750,74950,Herpesvirus:Herpes_Simplex_1_KOS:4533:-,0,-,1.4524222282633426,0.9666063794359576,1.5317297981246567,1.0961757663436824,1.102390408578676,0.9589505784801609,False,False,False,False,False,False,519.06995,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,74800,75000,Herpesvirus:Herpes_Simplex_1_KOS:4534:-,0,-,1.2366135696528342,1.1942796660206163,0.7707200015972828,0.9349019181308048,1.137993647640484,1.0678129790383997,False,False,False,False,False,False,502.3157,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,74850,75050,Herpesvirus:Herpes_Simplex_1_KOS:4535:-,0,-,1.049737389620258,1.0380147309065295,0.964769705291444,0.6524689088985539,1.0423510091605814,0.9319027401457192,False,False,False,False,False,False,489.5774,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,74900,75100,Herpesvirus:Herpes_Simplex_1_KOS:4536:-,0,-,0.931664794833156,1.1803321422317257,1.003814211032563,0.915490931745906,1.3953052947503155,1.3975150275673205,False,False,False,False,False,False,500.30765,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,74950,75150,Herpesvirus:Herpes_Simplex_1_KOS:4537:-,0,-,0.9385058984586316,1.3443552219885389,1.0987409717453125,0.9939955866800584,1.6132374496097184,1.4926363685140305,False,False,False,False,False,False,518.4738,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75000,75200,Herpesvirus:Herpes_Simplex_1_KOS:4538:-,0,-,1.0898778074571642,0.8361247300380303,0.8115646263240358,0.6633919911285141,0.5028760617323961,0.8624669283842749,False,False,False,False,False,False,522.1761,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75050,75250,Herpesvirus:Herpes_Simplex_1_KOS:4539:-,0,-,1.2316541113970094,1.018439847006058,1.0367957933858014,0.7643544696017115,0.8159727732710917,1.3613463823672003,False,False,False,False,False,False,518.3169,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75100,75300,Herpesvirus:Herpes_Simplex_1_KOS:4540:-,0,-,1.0995452565427932,0.9420655287149372,1.1756369458746794,0.8241932775264182,0.7342698662201361,1.2658830049890035,False,False,False,False,False,False,503.25693,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75150,75350,Herpesvirus:Herpes_Simplex_1_KOS:4541:-,0,-,1.3172960435273149,1.5098547945285627,1.0941499139890465,1.471538446466636,1.0469592248075512,2.632999910997535,False,False,False,False,False,True,484.65155,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,75200,75400,Herpesvirus:Herpes_Simplex_1_KOS:4542:-,0,-,0.9027513131692746,0.9817343166596916,0.8525236117229273,0.8968695148333132,0.8615002360689596,0.9032688020007018,False,False,False,False,False,False,484.21228,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75250,75450,Herpesvirus:Herpes_Simplex_1_KOS:4543:-,0,-,0.9835202392593436,0.9530980527745104,1.0792866479366867,0.946875263614078,0.5952142854257182,0.8385582638884032,False,False,False,False,False,False,499.8371,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75300,75500,Herpesvirus:Herpes_Simplex_1_KOS:4544:-,0,-,0.9607789227332724,1.0391900790845887,1.3870302748239371,0.9610203359413858,0.9899671073444468,1.080371733745839,False,False,False,False,False,False,500.77832,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75350,75550,Herpesvirus:Herpes_Simplex_1_KOS:4545:-,0,-,1.135619328965779,1.107735762928069,0.7639628051079927,1.0671492682258514,1.3504540856667486,1.4322102553832108,False,False,False,False,False,False,507.3984,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75450,75650,Herpesvirus:Herpes_Simplex_1_KOS:4547:-,0,-,0.6408514815552704,1.4705178749516763,1.0869403051870123,1.4026425815498271,1.6624838058654778,2.644168403133408,False,False,False,False,False,True,518.8189,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,75500,75700,Herpesvirus:Herpes_Simplex_1_KOS:4548:-,0,-,1.0149996451264636,1.283298715830099,1.394563024867313,1.082099443866798,1.1622401544049434,1.9051815285825289,False,False,False,False,False,False,516.905,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,75550,75750,Herpesvirus:Herpes_Simplex_1_KOS:4549:-,0,-,1.6134153544291052,1.011575069566449,1.9387905351330847,1.608708933779105,1.3746604309231238,1.804370632471336,False,False,True,False,False,False,502.4725,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,75700,75900,Herpesvirus:Herpes_Simplex_1_KOS:4552:-,0,-,1.784023128981694,2.65521925393536,4.446191706154979,3.507263594947842,4.470517173632034,4.393947307071341,True,True,True,True,True,True,540.93823,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,75750,75950,Herpesvirus:Herpes_Simplex_1_KOS:4553:-,0,-,1.3266837252664765,2.2970637771583053,2.3803350365379856,2.1588199638586767,2.536300863923932,2.989049717908157,False,True,True,True,True,True,572.6898,Neither,Active only,Active only,Active only,Active only,Active only
KT899744.1,75800,76000,Herpesvirus:Herpes_Simplex_1_KOS:4554:-,0,-,1.488398487745214,2.215668072653317,1.3602535698864813,1.9035495552312929,2.448872818270824,3.0195678870074496,False,True,False,False,True,True,600.8646,Neither,Active only,Neither,Neither,Active only,Active only
KT899744.1,75850,76050,Herpesvirus:Herpes_Simplex_1_KOS:4555:-,0,-,1.2142108030761607,1.5308294986487312,1.1135372666131234,1.5014215400288602,1.982278768898908,2.668036058889677,False,False,False,False,False,True,568.14044,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,75900,76100,Herpesvirus:Herpes_Simplex_1_KOS:4556:-,0,-,0.8528600820792511,1.061949425746543,1.0831604153551289,1.2482558180372072,1.4306443155324295,1.4632966712685125,False,False,False,False,False,False,502.6293,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76000,76200,Herpesvirus:Herpes_Simplex_1_KOS:4558:-,0,-,1.2124098947480484,1.5520799235667788,2.1406810178823363,2.0713543443130007,1.7016206357804846,2.544847813552721,False,False,True,True,False,False,408.9118,Neither,Neither,Active only,Active only,Neither,Neither
KT899744.1,76050,76250,Herpesvirus:Herpes_Simplex_1_KOS:4559:-,0,-,0.3200389770325195,1.6369848117517956,1.6744181443900696,2.5555470493242844,2.1926973522592013,3.375784885658635,False,False,False,True,True,True,410.16672,Neither,Neither,Neither,Active only,Active only,Active only
KT899744.1,76100,76300,Herpesvirus:Herpes_Simplex_1_KOS:4560:-,0,-,1.079254824330346,1.0319066536780626,1.483310070563208,1.758161804863389,1.1915852825197764,1.7730779165063897,False,False,False,False,False,False,444.2402,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76150,76350,Herpesvirus:Herpes_Simplex_1_KOS:4561:-,0,-,1.2749156873133658,1.1471801314843115,1.1414941511969112,1.130183319074136,1.0981666273907569,1.3662434829672605,False,False,False,False,False,False,486.25153,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76200,76400,Herpesvirus:Herpes_Simplex_1_KOS:4562:-,0,-,1.295506080785612,1.5335317963246768,1.821243938559176,2.003216552356516,1.7018141733185297,2.6283841996893,False,False,True,True,False,True,504.10406,Neither,Neither,Active only,Active only,Neither,Active only
KT899744.1,76250,76450,Herpesvirus:Herpes_Simplex_1_KOS:4563:-,0,-,1.0933245774565712,1.6353866046451475,1.994750772785724,1.9879907613834584,1.4561268733576544,2.434773050513669,False,False,True,False,False,False,511.82236,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,76300,76500,Herpesvirus:Herpes_Simplex_1_KOS:4564:-,0,-,1.4452309702160584,2.1102458887840627,3.668402675826231,3.28909333252581,2.44652791057652,4.180804144695846,False,True,True,True,True,True,471.81906,Neither,Active only,Active only,Active only,Active only,Active only
KT899744.1,76350,76550,Herpesvirus:Herpes_Simplex_1_KOS:4565:-,0,-,1.821875654315658,1.6407866369933757,2.1602314704261945,2.2474934568587432,1.3605852262072642,2.559552525219452,True,False,True,True,False,False,452.0213,Active only,Neither,Active only,Active only,Neither,Neither
KT899744.1,76400,76600,Herpesvirus:Herpes_Simplex_1_KOS:4566:-,0,-,0.8100466816472056,0.7733015881245253,1.272622865288072,1.2631792118823653,0.934397700562698,1.6244596948912555,False,False,False,False,False,False,425.5719,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76500,76700,Herpesvirus:Herpes_Simplex_1_KOS:4568:-,0,-,0.6340697065864824,0.8353563055552717,1.1663033693980762,0.8108887762730717,0.7980394377355846,0.8915011801575123,False,False,False,False,False,False,393.6632,Neither,Neither,Neither,Neither,Neither,Neither
